model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,ids_detections,ids_quarantine,ids_patch,ids_monitor,ids_first_step,ids_max_level,ids_increases
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,22,1000022,223.49998848140416,400,30,229.49999002963324,26,243.4999884873635,30,223.49998848140416,30,False,True,22,4,5,13,21,7.592656514108783,262
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,23,1000023,192.99998963475414,400,27,206.99999078810237,24,212.99998963624313,27,192.99998963475414,27,False,True,20,4,6,10,31,4.949498661087863,248
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,24,1000024,132.8999919220823,400,21,156.39999270439165,19,153.3999919250614,21,132.8999919220823,21,False,True,23,4,5,14,24,26.099683866488732,245
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,25,1000025,205.99998963624424,400,27,214.99999079108258,24,225.9999896362431,27,205.99998963624424,27,False,True,15,2,5,8,52,4.5551862726878625,234
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,26,1000026,183.99999077469298,400,24,218.99999079555297,24,203.99999078214245,24,183.99999077469298,24,False,True,11,1,4,6,36,3.3881492578447583,207
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,27,1000027,219.49998963028378,400,27,229.99999040067215,25,239.49998963326289,27,219.49998963028378,27,False,True,6,1,2,3,39,3.3881492578447583,202
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,28,1000028,284.4999873474167,400,33,304.4999877378338,32,304.49998735040145,33,284.4999873474167,33,False,True,2,1,0,1,70,1.389893021496,222
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,29,1000029,303.99998582600864,400,37,289.9999877467748,32,313.99998621195317,36,303.99998582600864,37,False,True,16,2,6,8,50,6.217608687866105,252
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,30,1000030,222.9999888747935,400,29,271.9999888911841,29,242.99998887926273,29,222.9999888747935,29,False,True,15,2,7,6,59,5.831182547234104,229
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,31,1000031,334.9999854490093,400,38,347.99998622685644,36,354.9999854534841,38,334.9999854490093,38,False,True,4,0,2,2,52,1.389893021496,229
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,32,1000032,270.9999877259065,400,32,294.9999881207939,31,280.99998811185105,31,270.9999877259065,32,False,True,9,0,3,6,79,4.5551862726878625,227
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,33,1000033,237.4999888807514,400,29,269.9999888926744,29,259.9999888822415,29,237.4999888807514,29,False,True,13,0,4,9,27,6.217608687866105,233
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,34,1000034,295.9999865963985,400,35,270.99998889118393,29,305.99998697936286,34,295.9999865963985,35,False,True,16,0,4,12,62,7.592656514108783,228
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,35,1000035,189.99998922944255,400,28,232.49999000877165,26,209.99998923242165,28,189.99998922944255,28,False,True,34,3,13,18,35,7.592656514108783,255
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,36,1000036,176.49999039620346,400,25,191.9999919295313,21,196.49999039769244,25,176.49999039620346,25,False,True,22,4,3,15,42,15.99858546073392,238
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,37,1000037,256.49998811482743,400,31,256.9999892756344,28,276.49998811781217,31,256.49998811482743,31,False,True,12,0,5,7,20,4.949498661087863,233
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,38,1000038,349.99998505859867,400,39,369.99998545199594,38,369.9999850630735,39,349.99998505859867,39,False,True,0,0,0,0,-1,0.7908190214959999,225
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,39,1000039,242.49998808949906,400,31,286.999988104403,31,262.49998809247995,31,242.49998808949906,31,False,True,16,3,4,9,40,7.592656514108783,216
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_pivot,40,1000040,203.99998925030414,400,28,236.49999003261348,26,223.99998925179312,28,203.99998925030414,28,False,True,24,2,10,12,37,12.338252249827073,249
