model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,n_sensitive,n_hosts
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,27,1000027,-14.299999794363952,400,26,0.4500000253319717,6,0.15000016689299797,21,-14.299999794363952,26,False,True,29,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,28,1000028,-37.400000038743286,400,1,-7.40000003874301,1,-17.400000038743002,1,-37.400000038743286,1,False,True,28,80
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,29,1000029,-38.449999932945055,400,0,-8.449999932944761,0,-18.44999993294477,0,-38.449999932945055,0,False,True,27,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,30,1000030,-47.69999995529683,400,0,-10.999999955296499,0,-22.999999955296534,0,-47.69999995529683,0,False,True,25,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,31,1000031,-37.900000028312476,400,0,-7.900000028312195,0,-17.900000028312196,0,-37.900000028312476,0,False,True,28,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,32,1000032,-37.70000003874328,400,1,-7.700000038743008,1,-17.700000038743003,1,-37.70000003874328,1,False,True,30,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,33,1000033,-37.99999999254969,400,0,-7.999999992549408,0,-17.99999999254941,0,-37.99999999254969,0,False,True,32,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,34,1000034,-35.79999999552991,400,1,-7.999999980628479,0,-17.999999980628477,0,-35.79999999552991,1,False,True,28,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,35,1000035,-37.900000028312476,400,0,-7.900000028312195,0,-17.900000028312196,0,-37.900000028312476,0,False,True,32,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,36,1000036,-38.05000000447062,400,0,-8.050000004470338,0,-18.050000004470338,0,-38.05000000447062,0,False,True,29,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,37,1000037,-37.499999943375855,400,1,-7.499999943375578,1,-17.49999994337557,1,-37.499999943375855,1,False,True,24,79
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,38,1000038,-38.7999999925497,400,0,-8.799999992549406,0,-18.79999999254942,0,-38.7999999925497,0,False,True,24,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,39,1000039,-37.10000003874328,400,1,-7.100000038743011,1,-17.100000038742998,1,-37.10000003874328,1,False,True,31,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,40,1000040,-37.24999995678689,400,1,-7.099999955296509,1,-17.099999955296493,1,-37.24999995678689,1,False,True,34,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,41,1000041,-11.549999888241262,400,27,-8.150000028312194,0,-18.250000028312197,0,-11.549999888241262,27,False,True,29,88
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,42,1000042,-38.60000005215434,400,0,-8.60000005215405,0,-18.600000052154062,0,-38.60000005215434,0,False,True,29,79
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,43,1000043,-63.199999892712,400,10,-16.699999918043588,1,-26.89999992847434,7,-63.199999892712,10,False,True,33,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,44,1000044,-39.70000005215436,400,0,-9.700000052154047,0,-19.700000052154078,0,-39.70000005215436,0,False,True,25,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,45,1000045,-42.10000005066423,400,0,-9.100000050663935,0,-19.700000050663956,0,-42.10000005066423,0,False,True,33,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,46,1000046,-38.59999993294505,400,0,-8.599999932944762,0,-18.599999932944772,0,-38.59999993294505,0,False,True,25,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,47,1000047,-37.20000001490142,400,1,-7.200000014901153,1,-17.20000001490114,1,-37.20000001490142,1,False,True,31,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,48,1000048,-50.79999997913871,400,0,-11.299999979138358,0,-24.099999979138392,0,-50.79999997913871,0,False,True,23,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,49,1000049,-38.0999999567869,400,0,-8.099999956786622,0,-18.099999956786622,0,-38.0999999567869,0,False,True,25,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,50,1000050,-101.09999978989309,400,21,-2.699999971687797,5,-66.09999990910302,10,-101.09999978989309,21,False,True,26,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,51,1000051,-40.69999996721776,400,1,-10.599999967217428,1,-20.699999967217476,1,-40.69999996721776,1,False,True,25,88
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,52,1000052,-17.1499996319413,400,25,2.5500001400709196,10,-1.5499997481703758,17,-17.1499996319413,25,False,True,30,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,53,1000053,-37.00000001490142,400,1,-7.000000014901153,1,-17.000000014901136,1,-37.00000001490142,1,False,True,29,80
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,54,1000054,-27.49999991208335,400,10,-7.499999955296507,1,-17.4999999552965,1,-27.49999991208335,10,False,True,34,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,55,1000055,-37.850000040233404,400,0,-7.850000040233124,0,-17.850000040233123,0,-37.850000040233404,0,False,True,24,80
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,56,1000056,-37.59999991953399,400,1,-7.59999991953372,1,-17.599999919533712,1,-37.59999991953399,1,False,True,34,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,57,1000057,-78.35000002533255,400,0,-18.350000025331944,0,-38.35000002533199,0,-78.35000002533255,0,False,True,26,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,58,1000058,-78.49999995380698,400,0,-18.49999995380637,0,-38.499999953806416,0,-78.49999995380698,0,False,True,25,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,59,1000059,-37.10000001490142,400,1,-7.100000014901154,1,-17.100000014901138,1,-37.10000001490142,1,False,True,31,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,60,1000060,-37.10000001490142,400,1,-7.100000014901154,1,-17.100000014901138,1,-37.10000001490142,1,False,True,30,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,61,1000061,-37.80000000447062,400,0,-7.800000004470337,0,-17.800000004470334,0,-37.80000000447062,0,False,True,30,80
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,62,1000062,-36.99999995529677,400,1,-6.999999955296509,1,-16.99999995529649,1,-36.99999995529677,1,False,True,22,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,63,1000063,-78.25000000149069,400,0,-18.250000001490086,0,-38.25000000149013,0,-78.25000000149069,0,False,True,23,89
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,64,1000064,-78.64999995380698,400,0,-18.54999995380637,0,-38.64999995380642,0,-78.64999995380698,0,False,True,29,79
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,65,1000065,-85.14999956637622,400,28,-8.249999958276737,0,-13.65000000894068,2,-85.14999956637622,28,False,True,33,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,66,1000066,-26.949999907613027,400,9,-7.249999919533721,1,-17.249999919533707,1,-26.949999907613027,9,False,True,32,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,67,1000067,-108.39999986290874,400,30,0.8999999567866339,8,-65.99999991804363,22,-108.39999986290874,30,False,True,36,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,68,1000068,-43.20000002682241,400,0,-11.60000002682207,0,-22.000000026822125,0,-43.20000002682241,0,False,True,34,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,69,1000069,-37.90000000447062,400,0,-7.900000004470337,0,-17.900000004470336,0,-37.90000000447062,0,False,True,27,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,70,1000070,-45.050000050664245,400,0,-9.650000050663932,0,-20.750000050663974,0,-45.050000050664245,0,False,True,29,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,71,1000071,-38.25000005215434,400,0,-8.250000052154052,0,-18.250000052154057,0,-38.25000005215434,0,False,True,27,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,72,1000072,-37.90000004023341,400,0,-7.900000040233123,0,-17.900000040233124,0,-37.90000004023341,0,False,True,33,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,73,1000073,-48.19999987185032,400,9,-11.29999993890522,3,-24.49999992698429,4,-48.19999987185032,9,False,True,31,75
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,74,1000074,-38.55000002831248,400,0,-8.550000028312192,0,-18.5500000283122,0,-38.55000002831248,0,False,True,26,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,75,1000075,-77.49999993145522,400,0,-17.59999993145463,0,-37.599999931454654,0,-77.49999993145522,0,False,True,28,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,76,1000076,-37.80000000447062,400,0,-7.800000004470338,0,-17.800000004470334,0,-37.80000000447062,0,False,True,29,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,77,1000077,-38.25000002831248,400,0,-8.250000028312193,0,-18.250000028312197,0,-38.25000002831248,0,False,True,27,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,78,1000078,-38.35000005066422,400,1,-8.350000050663935,1,-18.35000005066394,1,-38.35000005066422,1,False,True,26,89
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,79,1000079,-38.800000052154346,400,0,-8.80000005215405,0,-18.800000052154065,0,-38.800000052154346,0,False,True,31,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,80,1000080,-21.49999967813495,400,26,-7.449999955296507,1,-8.099999791383702,9,-21.49999967813495,26,False,True,30,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,81,1000081,-38.150000028312476,400,0,-8.150000028312194,0,-18.150000028312196,0,-38.150000028312476,0,False,True,24,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,82,1000082,-32.40000008493688,400,3,-7.6000000163912675,0,-17.600000016391263,0,-32.40000008493688,3,False,True,30,89
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,83,1000083,-78.30000002533255,400,0,-18.300000025331943,0,-38.30000002533198,0,-78.30000002533255,0,False,True,31,91
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,84,1000084,-78.35000002533255,400,0,-18.350000025331944,0,-38.35000002533199,0,-78.35000002533255,0,False,True,31,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,85,1000085,-78.3000000491744,400,0,-18.3000000491738,0,-38.30000004917384,0,-78.3000000491744,0,False,True,31,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,gen_profile_bridge,86,1000086,-39.6000000283125,400,0,-9.600000028312188,0,-19.600000028312216,0,-39.6000000283125,0,False,True,30,84
