model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,ids_detections,ids_quarantine,ids_patch,ids_monitor,ids_first_step,ids_max_level,ids_increases
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,26,1000026,183.99999077469298,400,24,218.99999079555297,24,203.99999078214245,24,183.99999077469298,24,False,True,11,1,4,6,36,3.3881492578447583,212
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,27,1000027,219.4999896317739,400,27,229.99999040067215,25,239.49998963326289,27,219.4999896317739,27,False,True,6,1,2,3,39,3.3881492578447583,211
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,28,1000028,284.4999873474167,400,33,304.4999877378338,32,304.49998735040145,33,284.4999873474167,33,False,True,2,1,0,1,70,1.389893021496,222
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,29,1000029,293.99998620747834,400,36,289.9999877467748,32,313.99998621195317,36,293.99998620747834,36,False,True,16,2,6,8,50,6.217608687866105,249
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,30,1000030,228.4999888733034,400,29,264.49998926222304,28,248.49998887777264,29,228.4999888733034,29,False,True,16,1,6,9,67,6.217608687866105,241
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,31,1000031,334.99998545049937,400,38,347.99998622685644,36,354.9999854534841,38,334.99998545049937,38,False,True,4,0,2,2,52,1.389893021496,206
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,32,1000032,267.4999877273966,400,32,294.9999881207939,31,277.49998811185105,31,267.4999877273966,32,False,True,10,0,5,5,79,4.949498661087863,233
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,33,1000033,237.4999888807514,400,29,269.9999888926744,29,259.9999888822415,29,237.4999888807514,29,False,True,13,0,4,9,27,6.217608687866105,233
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,34,1000034,282.4999869719077,400,34,313.49998736083467,33,302.4999869734023,34,282.4999869719077,34,False,True,14,1,4,9,65,4.949498661087863,216
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,35,1000035,189.99998922944255,400,28,232.49999000877165,26,209.99998923242165,28,189.99998922944255,28,False,True,34,3,13,18,35,7.592656514108783,255
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,36,1000036,176.49999039620346,400,25,191.9999919295313,21,196.49999039769244,25,176.49999039620346,25,False,True,22,4,3,15,42,15.99858546073392,238
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,37,1000037,256.49998811482743,400,31,256.9999892756344,28,276.49998811781217,31,256.49998811482743,31,False,True,12,0,5,7,20,4.949498661087863,233
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,38,1000038,349.99998505859867,400,39,369.99998545199594,38,369.9999850630735,39,349.99998505859867,39,False,True,0,0,0,0,-1,0.7908190214959999,225
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,39,1000039,242.49998808949906,400,31,286.999988104403,31,262.49998809247995,31,242.49998808949906,31,False,True,16,3,4,9,40,7.592656514108783,217
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,40,1000040,203.99998925030414,400,28,236.49999003261348,26,223.99998925179312,28,203.99998925030414,28,False,True,24,2,10,12,37,12.338252249827073,249
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,41,1000041,274.49998735188734,400,33,305.9999873608347,33,294.4999873548721,33,274.49998735188734,33,False,True,10,1,4,5,73,4.089296232687863,213
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,42,1000042,264.49998811631696,400,31,297.49998812526434,31,284.4999881193017,31,264.49998811631696,31,False,True,5,0,2,3,40,4.949498661087863,208
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,43,1000043,265.49998773186724,400,32,285.4999881297348,31,285.49998773783216,32,265.49998773186724,32,False,True,8,2,1,5,59,3.790508837844758,228
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,44,1000044,225.4999888613838,400,29,229.999990026653,26,245.9999888718135,29,225.4999888613838,29,False,True,19,0,10,9,35,14.120087204830533,241
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,45,1000045,255.99998848884607,400,30,275.9999888792631,29,265.9999888747906,29,255.99998848884607,30,False,True,2,0,2,0,88,1.389893021496,205
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,46,1000046,232.49998887330455,400,29,254.49998926520342,28,252.49998887777377,29,232.49998887330455,29,False,True,8,2,3,3,34,2.74286616106608,228
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,47,1000047,234.99998925626215,400,28,267.4999892622234,28,254.99998925775114,28,234.99998925626215,28,False,True,4,0,2,2,38,0.9907581851999999,203
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,48,1000048,229.49998926073383,400,28,259.49998926520345,28,249.4999892622228,28,229.49998926073383,28,False,True,6,1,2,3,67,1.8088430214959998,200
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,49,1000049,220.99998925477456,400,28,239.99999003559375,26,240.9999892592438,28,220.99998925477456,28,False,True,11,2,3,6,45,4.949498661087863,222
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,50,1000050,256.99998696594855,400,34,267.49998888373375,29,266.999987350403,33,256.99998696594855,34,False,True,32,2,12,18,21,19.709120405080164,235
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,51,1000051,239.49998812079514,400,31,119.99999502450265,13,275.9999881297355,31,239.49998812079514,31,False,True,25,2,6,17,148,15.99858546073392,206
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,52,1000052,210.9999892517943,400,28,240.49998964965366,27,230.99998925179315,28,210.9999892517943,28,False,True,19,3,4,12,26,6.217608687866105,237
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,53,1000053,223.49998925775475,400,28,229.9999904125931,25,243.49998926073386,28,223.49998925775475,28,False,True,15,0,6,9,47,4.089296232687863,239
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,54,1000054,121.99999078214353,400,24,158.99999195486333,21,141.9999907821424,24,121.99999078214353,24,False,True,51,7,14,30,27,22.19491992695908,276
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,55,1000055,184.4999896377344,400,27,200.49999042302397,25,204.49998964220362,27,184.4999896377344,27,False,True,31,1,17,13,28,15.99858546073392,265
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,56,1000056,258.4999873593382,400,33,308.4999873682856,33,278.49998736232294,33,258.4999873593382,33,False,True,24,2,7,15,47,14.120087204830533,229
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,57,1000057,215.49998963028375,400,27,252.49998964518326,27,235.49998963326286,27,215.49998963028375,27,False,True,11,0,6,5,38,6.217608687866105,222
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,58,1000058,156.4999892622251,400,28,124.49999310374292,18,168.49998964667395,27,156.4999892622251,28,False,True,62,4,23,35,37,31.697027013576584,287
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,59,1000059,264.49998773634206,400,32,99.99999579042205,11,176.9999919489031,21,264.49998773634206,32,False,True,10,1,4,5,108,4.089296232687863,196
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,60,1000060,269.4999880775742,400,31,289.49998847246155,30,279.4999884650088,30,269.4999880775742,31,False,True,1,0,0,1,75,0.6869581852,210
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,61,1000061,269.4999881088665,400,31,279.4999888777731,29,289.49998810887104,31,269.4999881088665,31,False,True,1,0,0,1,86,0.9907581851999999,222
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,62,1000062,270.4999877333569,400,32,301.49998774379435,32,290.4999877363416,32,270.4999877333569,32,False,True,7,1,1,5,43,3.3881492578447583,218
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,63,1000063,242.49998849481028,400,30,283.4999885007736,30,262.49998849481096,30,242.49998849481028,30,False,True,11,1,5,5,39,2.74286616106608,221
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,64,1000064,170.99998934716172,400,29,175.49999128580123,24,190.9999893546112,29,170.99998934716172,29,False,True,47,6,19,22,30,10.655053316150076,278
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,65,1000065,196.9999896392245,400,27,177.99999193847205,21,216.99998964220362,27,196.9999896392245,27,False,True,24,1,11,12,35,15.99858546073392,234
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,66,1000066,234.99998887330278,400,29,254.99998926073332,28,254.9999888762819,29,234.99998887330278,29,False,True,9,1,4,4,57,2.931671232687863,209
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,67,1000067,232.49998888075524,400,29,99.99999578297164,11,222.49999002814354,26,232.49998888075524,29,False,True,17,0,6,11,141,7.173340350835955,207
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,68,1000068,205.49998924583375,400,28,200.49999117553253,23,225.49998924881285,28,205.49998924583375,28,False,True,21,2,10,9,37,7.592656514108783,257
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,69,1000069,232.99998773336392,400,32,253.99998890459563,29,255.49998773783315,32,232.99998773336392,32,False,True,28,5,7,16,28,9.072503383826607,267
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,70,1000070,216.99998924881402,400,28,253.99998964369314,27,236.99998925179312,28,216.99998924881402,28,False,True,19,2,3,14,30,4.949498661087863,230
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,71,1000071,199.49998848289383,400,30,259.49998849481346,30,219.4999884903433,30,199.49998848289383,30,False,True,28,8,7,13,43,29.19390511589447,247
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,72,1000072,181.99999115467256,400,23,211.99999116808195,23,201.99999115765166,23,181.99999115467256,23,False,True,10,0,2,8,22,4.949498661087863,224
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,73,1000073,170.99999153018177,400,22,205.49999154359116,22,190.999991534651,22,170.99999153018177,22,False,True,9,0,3,6,20,4.949498661087863,235
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,74,1000074,200.49998850375601,400,30,221.9999900415542,26,220.49998850673512,30,200.49998850375601,30,False,True,38,5,12,21,35,17.636347352122616,267
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,75,1000075,262.4999881073767,400,31,284.49998850077395,30,282.4999881073812,31,262.4999881073767,31,False,True,9,0,2,7,35,7.213958896289422,229
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,76,1000076,315.49998668580537,400,36,335.49998707473236,35,335.4999866887901,36,315.49998668580537,36,False,True,3,0,2,1,68,1.019943021496,215
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,77,1000077,240.49998772740173,400,32,272.4999881297352,31,260.4999877333623,32,240.49998772740173,32,False,True,19,4,8,7,28,7.430509872219235,245
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,78,1000078,232.99998887628306,400,29,265.99998888224377,29,252.99998888075228,29,232.99998887628306,29,False,True,10,1,5,4,75,5.831182547234104,222
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,79,1000079,220.4999888658542,400,29,230.4999896451833,27,240.49998887181354,29,220.4999888658542,29,False,True,14,3,6,5,32,5.831182547234104,232
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,80,1000080,247.49998811482925,400,31,284.4999881237742,31,274.49998811632145,31,247.49998811482925,31,False,True,12,2,5,5,16,3.790508837844758,214
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,81,1000081,221.9999896243232,400,27,224.99999078363192,24,241.99998962432207,27,221.9999896243232,27,False,True,10,0,2,8,31,6.217608687866105,227
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,82,1000082,181.99998961836286,400,27,216.99999039620184,25,203.99998962134197,27,181.99998961836286,27,False,True,27,4,11,12,23,6.766518101873423,247
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,83,1000083,272.9999873503973,400,33,285.4999884992835,30,292.99998735189195,33,272.9999873503973,33,False,True,13,1,4,8,37,6.217608687866105,235
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,84,1000084,247.49998886882815,400,29,267.4999892562626,28,267.49998887032035,29,247.49998886882815,29,False,True,2,0,1,1,80,0.9907581851999999,192
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,85,1000085,265.9999877393179,400,32,293.49998812973496,31,285.9999877393224,32,265.9999877393179,32,False,True,13,0,5,8,18,3.790508837844758,208
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,86,1000086,280.4999873518875,400,33,295.4999881207941,31,300.49998735338215,33,280.4999873518875,33,False,True,10,0,3,7,46,10.655053316150076,223
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,87,1000087,220.99998808950178,400,31,261.9999888643621,29,241.99998809099077,31,220.99998808950178,31,False,True,35,3,12,20,36,7.592656514108783,264
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,88,1000088,268.99998810886655,400,31,298.9999881222842,31,288.99998811483147,31,268.99998810886655,31,False,True,2,0,0,2,79,0.9907581851999999,220
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,89,1000089,231.49998922646074,400,28,261.49998923689134,28,251.49998922943985,28,231.49998922646074,28,False,True,8,0,3,5,34,1.87066616106608,217
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,90,1000090,276.49998736380866,400,33,306.99998737126595,33,296.4999873653033,33,276.49998736380866,33,False,True,15,1,1,13,29,12.338252249827073,227
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,91,1000091,146.49998926967547,400,28,48.49999655038142,9,172.49998965710455,27,146.49998926967547,28,False,True,61,6,24,31,46,23.75233047600891,246
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,92,1000092,243.49998811036104,400,31,272.9999888882037,29,253.4999885037521,30,243.49998811036104,31,False,True,11,2,8,1,68,3.5565878080341053,233
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,93,1000093,224.99998849779487,400,30,261.99998888820426,29,244.99998849779374,30,224.99998849779487,30,False,True,19,4,5,10,58,5.831182547234104,223
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,94,1000094,205.99998925328438,400,28,252.4999892607333,28,225.99998925477337,28,205.99998925328438,28,False,True,17,3,8,6,46,8.150521752219234,234
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,95,1000095,203.49998924136352,400,28,242.4999896332624,27,223.4999892428525,28,203.49998924136352,28,False,True,28,1,12,15,34,7.592656514108783,273
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,96,1000096,281.99998697935814,400,34,306.99998736828513,33,291.9999873608324,33,281.99998697935814,34,False,True,12,1,5,6,44,3.790508837844758,221
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,97,1000097,263.49998773931736,400,32,283.9999881237741,31,283.499987740812,32,263.49998773931736,32,False,True,9,1,5,3,48,2.74286616106608,205
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,98,1000098,209.99998850375502,400,30,266.9999885126944,30,229.99998850971437,30,209.99998850375502,30,False,True,28,4,12,12,76,5.831182547234104,231
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,99,1000099,145.4999908804912,400,24,123.99999396503003,16,115.99999279081896,19,145.4999908804912,24,False,True,39,5,15,19,40,15.99858546073392,178
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,100,1000100,260.49998810588625,400,31,280.4999885022637,30,280.4999881103611,31,260.49998810588625,31,False,True,10,0,3,7,35,4.949498661087863,244
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,101,1000101,245.4999885022609,400,30,247.99998965561412,27,265.49998850524264,30,245.4999885022609,30,False,True,11,0,6,5,60,4.5551862726878625,220
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,102,1000102,238.49998925030042,400,28,268.99998926073295,28,258.4999892532802,28,238.49998925030042,28,False,True,3,0,0,3,85,1.8088430214959998,226
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,103,1000103,242.9999884903403,400,30,276.4999888792636,29,262.9999884933213,30,242.9999884903403,30,False,True,13,1,4,8,60,4.949498661087863,235
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,104,1000104,249.9999882191369,400,32,271.49998861104234,31,269.99998822361,32,249.9999882191369,32,False,True,15,3,6,6,25,7.592656514108783,228
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,105,1000105,297.9999869704176,400,34,317.9999873593446,33,317.9999869734023,34,297.9999869704176,34,False,True,1,0,1,0,81,0.9907581851999999,176
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,106,1000106,158.99998963624424,400,27,145.99999233782322,20,184.9999896362431,27,158.99998963624424,27,False,True,52,3,21,28,30,13.35808343763168,284
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,107,1000107,275.49998734890767,400,33,268.4999888941645,29,295.4999873548726,33,275.49998734890767,33,False,True,8,1,4,3,55,2.74286616106608,224
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,108,1000108,196.49998925328438,400,28,195.99999118149304,23,216.49998925477337,28,196.49998925328438,28,False,True,33,2,12,19,42,15.656272808288385,250
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,109,1000109,148.49999039918373,400,25,195.49999079406285,24,168.49999040216284,25,148.49999039918373,25,False,True,39,4,16,19,42,14.120087204830533,256
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_escalate_privilege,110,1000110,174.99999075234115,400,24,217.49999076128017,24,194.99999075234,24,174.99999075234115,24,False,True,11,3,4,4,17,1.84719516106608,227
