model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,n_sensitive,n_hosts
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,41,1000041,61.59999578893174,400,11,7.899999231100111,2,-3.000000770389998,2,61.59999578893174,11,False,True,28,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,42,1000042,71.39999386817273,400,16,58.999996939301425,8,85.79999464899298,14,71.39999386817273,16,False,True,32,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,43,1000043,116.19999347776265,400,17,63.499996936321246,8,108.69999464452275,14,116.19999347776265,17,False,True,26,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,44,1000044,19.89999576956003,400,11,12.59999846220015,4,38.79999655336136,9,19.89999576956003,11,False,True,19,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,45,1000045,39.299995397031054,400,12,64.39999693930142,8,68.69999579191217,11,39.299995397031054,12,False,True,23,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,46,1000046,50.99999425262268,400,15,54.899996937811316,8,97.59999464601273,14,50.99999425262268,15,False,True,27,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,47,1000047,102.39999386966322,400,16,74.79999655485145,9,120.59999426603326,15,102.39999386966322,16,False,True,29,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,48,1000048,28.59999693930113,400,8,-17.599999999999994,0,-27.600000000000136,0,28.59999693930113,8,False,True,26,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,49,1000049,80.29999462366175,400,14,55.59999732077115,7,110.69999464899297,14,80.29999462366175,14,False,True,25,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,50,1000050,115.19999272674394,400,19,43.2999977022409,6,93.29999503046281,13,115.19999272674394,19,False,True,30,92
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,51,1000051,82.39999463558298,400,14,85.89999617487186,10,86.49999541044255,12,82.39999463558298,14,False,True,26,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,52,1000052,35.899994638562006,400,14,39.599997705221085,6,37.999996556341515,9,35.899994638562006,14,False,True,26,88
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,53,1000053,23.599996168911208,400,10,43.19999770075075,6,14.599997700750652,6,23.599996168911208,10,False,True,25,78
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,54,1000054,107.79999386072306,400,16,94.89999579340213,11,129.69999388158377,16,107.79999386072306,16,False,True,25,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,55,1000055,102.69999386221251,400,16,82.29999617338167,10,117.09999426603318,15,102.69999386221251,16,False,True,25,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,56,1000056,63.59999348372276,400,17,7.799998465180407,4,77.29999464750288,14,63.59999348372276,17,False,True,27,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,57,1000057,96.19999424368226,400,15,74.89999655783171,9,109.9999946430326,14,96.19999424368226,15,False,True,24,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,58,1000058,-7.700002320110759,400,6,7.199998466670508,4,13.799997703731062,6,-7.700002320110759,6,False,True,24,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,59,1000059,-30.400000384450117,400,1,-0.40000038444995034,1,-10.40000038444993,1,-30.400000384450117,1,False,True,28,78
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,60,1000060,32.199995395540775,400,12,30.399998080730434,5,39.19999693483104,8,32.199995395540775,12,False,True,26,90
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,61,1000061,92.2999934732923,400,17,80.29999617487188,10,98.59999464899329,14,92.2999934732923,17,False,True,26,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,62,1000062,110.0999934792531,400,17,99.89999541044243,12,133.19999350160396,17,110.0999934792531,17,False,True,25,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,63,1000063,70.5999950081111,400,13,55.69999731928101,7,48.49999693781111,8,70.5999950081111,13,False,True,24,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,64,1000064,64.79999500960153,400,13,41.99999770075076,6,56.39999655485126,9,64.79999500960153,13,False,True,27,89
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,65,1000065,51.99999538660102,400,12,44.899997699260574,6,81.19999578893189,11,51.99999538660102,12,False,True,21,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,66,1000066,71.39999463111211,400,14,9.299998466670525,4,55.299996173381736,10,71.39999463111211,14,False,True,23,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,67,1000067,58.69999539405179,400,12,54.09999731928107,7,78.69999579042194,11,58.69999539405179,12,False,True,23,80
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,68,1000068,95.39999425113288,400,15,23.399998465180385,4,90.29999541044253,12,95.39999425113288,15,False,True,27,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,69,1000069,68.19999425113237,400,15,28.69999770224092,6,54.699996174871735,10,68.19999425113237,15,False,True,27,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,70,1000070,89.99999385625213,400,16,64.49999693632122,8,101.59999464750308,14,89.99999385625213,16,False,True,25,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,71,1000071,53.4999946400521,400,14,26.69999808073039,5,64.8999957919119,11,53.4999946400521,14,False,True,23,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,72,1000072,-7.400003467500141,400,9,12.099998465180411,4,8.099997317791024,7,-7.400003467500141,9,False,True,19,79
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,73,1000073,-41.60000000596078,400,0,-11.300000005960444,0,-21.400000005960504,0,-41.60000000596078,0,False,True,20,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,74,1000074,63.999995011090896,400,13,47.09999731928105,7,51.699996550380924,9,63.999995011090896,13,False,True,26,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,75,1000075,109.99999349713454,400,17,85.99999617487208,10,113.99999464750343,14,109.99999349713454,17,False,True,27,89
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,76,1000076,114.79999347776285,400,17,93.799995791912,11,128.79999387860326,16,114.79999347776285,17,False,True,28,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,77,1000077,42.29999614953949,400,10,70.39999655634159,9,54.99999655038103,9,42.29999614953949,10,False,True,21,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,78,1000078,52.89999538213049,400,12,55.199997320771104,7,66.89999617338187,10,52.89999538213049,12,False,True,26,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,79,1000079,102.99999384433094,400,16,61.39999694079149,8,86.1999954104423,12,102.99999384433094,16,False,True,22,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,80,1000080,-22.600000770390075,400,2,-1.8000003874301849,1,-2.4000007703900272,2,-22.600000770390075,2,False,True,26,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,81,1000081,89.69999422580068,400,15,48.499997319280965,7,92.49999502599229,13,89.69999422580068,15,False,True,23,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,82,1000082,51.49999500513098,400,13,65.3999965563416,9,87.39999502152209,13,51.49999500513098,13,False,True,23,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,83,1000083,35.49999464750247,400,14,55.59999732077109,7,57.79999655634135,9,35.49999464750247,14,False,True,29,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,84,1000084,79.59999462813246,400,14,84.9999961748719,10,109.89999464601298,14,79.59999462813246,14,False,True,23,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,85,1000085,0.8999973207710605,400,7,-7.600000771880139,2,-9.900001153349843,3,0.8999973207710605,7,False,True,31,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,86,1000086,71.79999434798962,400,16,21.59999846816065,4,51.0999961748718,10,71.79999434798962,16,False,True,31,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,87,1000087,-26.500004599988493,400,12,5.89999846667053,4,23.499996937811392,8,-26.500004599988493,12,False,True,25,89
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,88,1000088,58.19999500066064,400,13,58.39999693930142,8,82.59999502748238,13,58.19999500066064,13,False,True,25,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,89,1000089,108.59999348074302,400,17,74.99999655485149,9,116.09999426305309,15,108.59999348074302,17,False,True,25,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,90,1000090,40.99999577701063,400,11,5.799998848140249,3,27.699997317791006,7,40.99999577701063,11,False,True,27,79
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,91,1000091,96.09999347627229,400,17,69.09999655634152,9,90.89999464452266,14,96.09999347627229,17,False,True,28,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,92,1000092,139.29999196678506,400,21,83.09999617785212,10,116.69999388605372,16,139.29999196678506,21,False,True,31,79
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,93,1000093,69.59999500960195,400,13,70.59999655783189,9,76.6999957919123,11,69.59999500960195,13,False,True,22,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,94,1000094,77.49999462068152,400,14,48.1999973177909,7,90.49999502599232,13,77.49999462068152,14,False,True,25,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,95,1000095,54.89999350309419,400,17,105.49999541044235,12,91.79999464750314,14,54.89999350309419,17,False,True,29,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,96,1000096,118.29999272078341,400,19,54.9999969393014,8,122.19999350309365,17,118.29999272078341,19,False,True,26,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,97,1000097,61.99999540001187,400,12,56.09999732077111,7,77.99999579340218,11,61.99999540001187,12,False,True,24,79
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,98,1000098,98.09999348670335,400,17,94.59999579191202,11,118.39999388158333,16,98.09999348670335,17,False,True,25,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,99,1000099,130.19999271333364,400,19,72.09999655485143,9,137.59999350011378,17,130.19999271333364,19,False,True,26,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,100,1000100,6.599996173381701,400,10,-4.000000770390028,2,22.199997702240932,6,6.599996173381701,10,False,True,23,91
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,101,1000101,98.49999385774213,400,16,73.49999655783175,9,102.69999464899308,14,98.49999385774213,16,False,True,26,80
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,102,1000102,68.69999500215128,400,13,44.6999977007507,6,81.39999540746206,12,68.69999500215128,13,False,True,24,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,103,1000103,94.09999423474171,400,15,65.19999693781133,8,116.39999426603333,15,94.09999423474171,15,False,True,24,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,104,1000104,88.99999397099049,400,16,42.29999770075076,6,60.59999665170886,9,88.99999397099049,16,False,True,26,79
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,105,1000105,72.39999462813216,400,14,60.099996939301356,8,92.29999502748247,13,72.39999462813216,14,False,True,25,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,106,1000106,22.999995410442015,400,12,-25.200000770390034,2,31.89999655783173,9,22.999995410442015,12,False,True,23,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,107,1000107,126.4999923437845,400,20,74.59999655634162,9,105.39999426752352,15,126.4999923437845,20,False,True,32,88
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,108,1000108,111.29999347329239,400,17,94.59999579191201,11,113.49999426156297,15,111.29999347329239,17,False,True,26,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,109,1000109,26.899995768070028,400,11,12.899998468160629,4,23.599996937811383,8,26.899995768070028,11,False,True,20,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,110,1000110,26.999995769559803,400,11,51.099997320771095,7,56.29999579042172,11,26.999995769559803,11,False,True,21,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,111,1000111,61.79999501854232,400,13,-13.900000385940142,1,71.59999579340206,11,61.79999501854232,13,False,True,19,78
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,112,1000112,95.29999309927355,400,18,95.19999579191206,11,137.999993501604,17,95.29999309927355,18,False,True,28,90
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,113,1000113,-22.200004208088142,400,11,40.79999732077109,7,12.59999693930129,8,-22.200004208088142,11,False,True,27,89
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,114,1000114,127.69999195635438,400,21,104.69999541342257,12,112.89999388456391,16,127.69999195635438,21,False,True,30,88
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,115,1000115,24.499995410442164,400,12,20.699998468160558,4,-7.500001531839439,4,24.499995410442164,12,False,True,29,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,116,1000116,99.89999388307363,400,16,-0.700000384449945,1,46.19999732077117,7,99.89999388307363,16,False,True,28,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,117,1000117,140.8999919593346,400,21,44.89999732226127,7,130.79999350458374,17,140.8999919593346,21,False,True,32,90
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,118,1000118,113.0999939545997,400,17,64.1999969393014,8,120.29999426305292,15,113.0999939545997,17,False,True,28,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,119,1000119,41.6999950259921,400,13,-33.400000390410455,1,-40.70000077188033,2,41.6999950259921,13,False,True,23,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,120,1000120,64.09999539107132,400,12,45.09999769777052,6,79.09999579042174,11,64.09999539107132,12,False,True,20,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,121,1000121,97.29999347776261,400,17,65.69999617487191,10,80.49999502897275,13,97.29999347776261,17,False,True,30,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,122,1000122,82.09999462515182,400,14,44.89999770075076,6,75.69999579191202,11,82.09999462515182,14,False,True,25,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,123,1000123,166.69999119043513,400,23,114.69999503195278,13,140.49999350160405,17,166.69999119043513,23,False,True,36,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,124,1000124,131.29999234527497,400,20,84.69999617487188,10,137.39999350309398,17,131.29999234527497,20,False,True,36,88
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,125,1000125,77.99999499172073,400,13,94.4999957934022,11,90.39999540746233,12,77.99999499172073,13,False,True,21,76
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,126,1000126,49.49999576210976,400,11,55.79999731779091,7,79.39999579042198,11,49.49999576210976,11,False,True,22,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic_varB.v2.yaml,handmade_varB,127,1000127,65.79999464303387,400,14,93.499995790422,11,87.59999502599274,13,65.79999464303387,14,False,True,25,83
