model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,ids_detections,ids_quarantine,ids_patch,ids_monitor,ids_first_step,ids_max_level,ids_increases
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,0,1000000,269.9999881237676,400,31,289.9999885112045,30,289.99998812526223,31,269.9999881237676,31,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,1,1000001,249.9999888747881,400,29,269.99998926371336,28,269.9999888747909,29,249.9999888747881,29,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,2,1000002,299.99998696445743,400,34,299.999988119304,31,319.99998696744217,34,299.99998696445743,34,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,3,1000003,289.99998735784834,400,33,279.99998889118444,29,309.9999873608331,33,289.99998735784834,33,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,4,1000004,229.9999896362438,400,27,219.9999911800029,23,249.99998963922292,27,229.9999896362438,27,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,5,1000005,239.99998925030337,400,28,149.9999938681722,16,229.99999041110323,25,239.99998925030337,28,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,6,1000006,229.9999896287921,400,27,259.9999896332618,27,249.99998962879096,27,229.9999896287921,27,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,7,1000007,279.9999877378273,400,32,289.99998850375374,30,299.9999877378319,32,279.9999877378273,32,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,8,1000008,199.99999078065346,400,24,219.99999117553259,23,219.99999078214245,24,199.99999078065346,24,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,9,1000009,269.99998811184724,400,31,269.9999892786146,28,289.9999881163221,31,269.99998811184724,31,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,10,1000010,279.99998773335705,400,32,299.99998811781376,31,299.9999877333616,32,279.99998773335705,32,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,11,1000011,329.9999858319687,400,37,359.9999858364458,37,349.9999858334633,37,329.9999858319687,37,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,12,1000012,249.99998887925824,400,29,269.9999892711637,28,269.99998888373136,29,249.99998887925824,29,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,13,1000013,199.99999077618273,400,24,159.9999934777617,17,219.9999907761816,24,199.99999077618273,24,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,14,1000014,279.9999877333571,400,32,299.999988120794,31,299.99998773634184,32,279.9999877333571,32,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,15,1000015,309.9999865889478,400,35,339.9999865964051,35,329.99998659044246,35,309.9999865889478,35,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,16,1000016,259.99998849778694,400,30,279.99998888671394,29,279.9999884977915,30,259.99998849778694,30,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,17,1000017,249.99998888074848,400,29,279.9999888956545,29,269.9999888822414,29,249.99998888074848,29,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,18,1000018,239.99998924433984,400,28,259.9999896377326,27,259.99998924881015,28,239.99998924433984,28,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,19,1000019,279.99998773037737,400,32,279.99998888671405,29,299.9999877333621,32,279.99998773037737,32,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,20,1000020,269.9999881148269,400,31,289.9999885082242,30,289.99998811930175,31,269.9999881148269,31,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,21,1000021,289.9999873563577,400,33,309.9999877437946,32,309.9999873608325,33,289.9999873563577,33,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,22,1000022,259.9999884858663,400,30,259.99998964816336,27,279.99998849034114,30,259.9999884858663,30,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,23,1000023,229.9999896407146,400,27,209.99999156296278,22,249.99998964071347,27,229.9999896407146,27,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,24,1000024,169.89999192953272,400,21,109.89999539554128,12,189.89999193400195,21,169.89999192953272,21,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,25,1000025,229.99998963773345,400,27,259.99998965561406,27,249.9999896377323,27,229.99998963773345,27,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,26,1000026,209.99999039918373,400,25,239.9999904051425,25,229.99999040216284,25,209.99999039918373,25,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,27,1000027,229.8999896317739,400,27,239.99999040067215,25,249.99998963624313,27,229.8999896317739,27,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,28,1000028,289.9999873474168,400,33,299.99998812079366,31,309.9999873518916,33,289.9999873474168,33,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,29,1000029,329.9999858274988,400,37,309.9999877452848,32,349.9999858319736,37,329.9999858274988,37,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,30,1000030,249.99998887627862,400,29,229.99999079406282,24,269.99998887926165,29,249.99998887627862,29,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,31,1000031,339.9999854519896,400,38,339.9999866157767,35,359.9999854534842,38,339.9999854519896,38,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,32,1000032,279.9999877273975,400,32,249.99999003708385,26,299.99998773038226,32,279.9999877273975,32,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,33,1000033,259.99998849778683,400,30,279.9999888911841,29,279.99998850673194,30,259.99998849778683,30,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,34,1000034,309.99998659490836,400,35,339.99998660236565,35,329.999986596403,35,309.99998659490836,35,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,35,1000035,259.99998849182657,400,30,279.99998888671394,29,279.9999884933212,30,259.99998849182657,30,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,36,1000036,209.99999039620346,400,25,209.99999155402205,22,229.99999039769244,25,209.99999039620346,25,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,37,1000037,269.9999881148276,400,31,259.99998966157455,27,289.99998811632224,31,269.9999881148276,31,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,38,1000038,349.9999850600887,400,39,379.9999850705262,39,369.99998506307344,39,349.9999850600887,39,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,39,1000039,269.9999881148267,400,31,279.9999888807531,29,289.99998811483124,31,269.9999881148267,31,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,40,1000040,239.99998925179034,400,28,259.9999896392227,27,259.99998925328043,28,239.99998925179034,28,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,41,1000041,289.99998735337743,400,33,319.9999873608347,33,309.999987353382,33,289.99998735337743,33,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,42,1000042,279.999987737828,400,32,279.9999888956548,29,299.99998773783256,32,279.999987737828,32,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,43,1000043,279.99998773335744,400,32,289.9999885097145,30,299.9999877363422,32,279.99998773335744,32,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,44,1000044,249.99998886584777,400,29,219.99999116361158,23,269.9999888673407,29,249.99998886584777,29,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,45,1000045,259.9999884933168,400,30,279.99998888373386,29,279.9999884963015,30,259.9999884933168,30,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,46,1000046,249.9999888777688,400,29,249.99999003559373,26,269.9999888777716,29,249.9999888777688,29,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,47,1000047,239.99998925924106,400,28,269.9999892666938,28,259.99998925924103,28,239.99998925924106,28,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,48,1000048,239.99998926073118,400,28,259.9999896496536,27,259.9999892622213,28,239.99998926073118,28,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,49,1000049,239.99998925626102,400,28,249.99999003410363,26,259.99998926222145,28,239.99998925626102,28,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,50,1000050,299.99998696743836,400,34,239.999990424514,25,319.999986968933,34,299.99998696743836,34,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,51,1000051,269.99998812079104,400,31,109.99999540895263,12,239.99999004900536,26,269.99998812079104,31,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,52,1000052,249.99998887180814,400,29,259.99998964965357,27,269.99998887181096,29,249.99998887180814,29,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,53,1000053,239.99998926371106,400,28,269.99998927116377,28,259.99998926371103,28,239.99998926371106,28,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,54,1000054,199.99999079108423,400,24,219.99999118596335,23,219.99999079406334,24,199.99999079108423,24,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,55,1000055,229.9999896392245,400,27,169.9999931067232,18,249.99998964220362,27,229.9999896392245,27,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,56,1000056,289.9999873593383,400,33,309.9999877542257,32,309.99998736083296,33,289.9999873593383,33,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,57,1000057,229.99998963028278,400,27,259.99998964518323,27,249.99998963624213,27,229.99998963028278,27,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,58,1000058,239.89998926073326,400,28,149.99999387711324,16,259.99998926669366,28,239.89998926073326,28,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,59,1000059,289.99998735338096,400,33,89.99999617040152,10,219.9999907925728,24,289.99998735338096,33,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,60,1000060,269.9999881058865,400,31,279.99998887777326,29,289.9999881073811,31,269.9999881058865,31,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,61,1000061,279.99998772739673,400,32,299.9999881178138,31,299.99998772889137,32,279.99998772739673,32,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,62,1000062,279.99998773484697,400,32,309.99998774230426,32,299.9999877378317,32,279.99998773484697,32,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,63,1000063,259.99998849480676,400,30,269.99998926371336,28,279.9999884963014,30,259.99998849480676,30,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,64,1000064,249.9999888747891,400,29,209.99999157786402,22,269.99998887628203,29,249.9999888747891,29,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,65,1000065,229.9999896377337,400,27,199.99999193698193,21,249.9999896407128,27,229.9999896377337,27,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,66,1000066,249.9999888762782,400,29,269.99998926520345,28,269.9999888792612,29,249.9999888762782,29,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,67,1000067,249.99998887628487,400,29,119.99999501705193,13,229.99999040961328,25,249.99998887628487,29,False,True,0,0,0,0,-1,0.0,0
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,trace_no_ids_env,68,1000068,249.9999888643588,400,29,189.9999923214318,20,269.9999888643616,29,249.9999888643588,29,False,True,0,0,0,0,-1,0.0,0
