model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,ids_detections,ids_quarantine,ids_patch,ids_monitor,ids_first_step,ids_max_level,ids_increases,n_sensitive,n_hosts
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,10,1000010,-28.000012268126042,400,32,279.49998850673427,30,197.4999877318734,32,-28.000012268126042,32,False,True,208,24,64,120,32,108.96068407648099,328,34,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,11,1000011,-28.5000140696774,400,37,312.4999870821829,34,204.49998669326135,35,-28.5000140696774,37,False,True,240,26,81,133,22,174.59855615513516,345,40,88
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,12,1000012,-94.00001112371619,400,29,264.499988886714,29,167.49998888373395,29,-94.00001112371619,29,False,True,229,26,75,128,23,142.9871806458287,336,30,80
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,13,1000013,-99.50000912845033,400,24,165.49999242275976,20,114.99999087154933,24,-99.50000912845033,24,False,True,220,17,75,128,33,147.10841164605944,330,28,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,14,1000014,-93.50001226365436,400,32,184.4999908119443,24,176.49998773783517,32,-93.50001226365436,32,False,True,240,32,73,135,30,165.57016393412098,350,37,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,15,1000015,62.99998659044367,400,35,308.4999877437946,32,261.99998659044263,35,62.99998659044367,35,False,True,197,11,66,120,75,142.9871806458287,324,37,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,16,1000016,-27.1000115066755,400,30,233.89998966157458,27,177.3999884992845,30,-27.1000115066755,30,False,True,184,22,64,98,38,113.04367039495136,311,31,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,17,1000017,177.9999894648809,400,28,179.9999924466017,20,202.4999910041698,24,177.9999894648809,28,False,True,44,6,15,23,37,12.338252249827073,138,34,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,18,1000018,-40.50001067817089,400,28,245.4999896392228,27,163.4999893218286,28,-40.50001067817089,28,False,True,183,21,63,99,38,174.9504434423298,311,31,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,19,1000019,-45.50001226961578,400,32,267.9999888896943,29,188.99998773336387,32,-45.50001226961578,32,False,True,198,29,64,105,31,142.64062412863208,338,35,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,20,1000020,-8.600012268125903,400,32,273.8999881237744,31,187.39998773485362,32,-8.600012268125903,32,False,True,193,22,62,109,26,189.30480844437326,310,35,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,21,1000021,-2.600012639164496,400,33,129.3999942615632,15,266.899987362325,33,-2.600012639164496,33,False,True,204,19,70,115,10,89.34227550982818,308,36,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,22,1000022,-80.20001141428838,400,30,147.79999195337325,21,164.29998858869146,30,-80.20001141428838,30,False,True,218,27,73,118,33,97.02600739963897,341,32,90
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,23,1000023,-144.6000103682274,400,27,8.899995413422785,12,-11.600008048116985,21,-144.6000103682274,27,False,True,251,28,82,141,27,203.98206670937654,361,30,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,24,1000024,-52.70000000894121,400,0,-22.500000008940788,0,-32.700000008940926,0,-52.70000000894121,0,False,True,4,1,3,0,32,1.1156484630387138,28,28,80
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,25,1000025,-118.6000103607762,400,27,238.39999003857397,26,130.89998963922335,27,-118.6000103607762,27,False,True,244,24,79,141,49,165.71376055045897,356,29,88
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,26,1000026,-183.50000959783665,400,25,214.9999907910826,24,93.99999040216284,25,-183.50000959783665,25,False,True,265,29,87,149,40,151.95197629225385,362,30,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,27,1000027,-22.100010369716955,400,27,240.3999900192024,26,155.39998963326286,27,-22.100010369716955,27,False,True,162,20,54,88,32,165.57016393412098,284,29,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,28,1000028,166.49998734742306,400,33,295.49998812079394,31,250.49998735040217,33,166.49998734742306,33,False,True,76,11,24,41,60,142.64062412863208,239,35,80
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,29,1000029,99.499985828995,400,37,314.49998698085545,34,248.9999858319741,37,99.499985828995,37,False,True,170,16,49,105,37,184.61562082880744,301,38,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,30,1000030,-110.60001112222616,400,29,262.899989262223,28,143.89998887777335,29,-110.60001112222616,29,False,True,238,22,95,121,89,156.17196054487547,341,29,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,31,1000031,-54.0000145494948,400,38,326.99998660534595,35,220.4999854519947,38,-54.0000145494948,38,False,True,224,33,89,102,41,112.86067873440085,344,41,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,32,1000032,-87.60001226961498,400,32,237.3999896481635,27,160.89998773038457,32,-87.60001226961498,32,False,True,228,28,85,115,34,116.54038773139739,345,36,89
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,33,1000033,-69.60001150220519,400,30,231.8999896690251,27,183.39998850822514,30,-69.60001150220519,30,False,True,233,20,82,131,21,138.57028637329458,348,34,77
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,34,1000034,23.399986587463914,400,35,314.89998736679513,33,234.39998659640383,35,23.399986587463914,35,False,True,219,12,82,125,73,134.0328414337084,340,38,88
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,35,1000035,32.19999692887028,400,8,-17.700000007450583,0,-27.700000007450726,0,32.19999692887028,8,False,True,3,1,1,1,17,1.1360167990190955,28,33,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,36,1000036,-86.6000042214976,400,11,-18.600003072619508,8,-81.60000345706915,9,-86.6000042214976,11,False,True,103,10,40,53,22,134.19825140132102,139,30,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,37,1000037,-77.60001188665514,400,31,122.89999272674355,19,183.3999881148345,31,-77.60001188665514,31,False,True,233,23,85,125,23,129.87199122583777,338,35,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,38,1000038,290.7999850436978,400,39,369.7999854549762,38,333.2999850511528,39,290.7999850436978,39,False,True,43,4,13,26,103,54.54845829797539,254,39,89
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,39,1000039,-32.50001188814602,400,31,266.49998850822465,30,191.49998811483368,31,-32.50001188814602,31,False,True,206,21,70,115,42,174.59855615513516,314,32,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,40,1000040,-11.500010751186512,400,28,198.99999118149304,23,180.49998925328325,28,-11.500010751186512,28,False,True,194,12,67,115,24,108.96068407648099,311,31,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,41,1000041,-50.00001264661613,400,33,310.99998735636416,33,185.99998735487344,33,-50.00001264661613,33,False,True,203,29,72,102,64,156.49813676640878,315,36,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,42,1000042,-73.60001226365532,400,32,263.3999885112049,30,191.89998773783427,32,-73.60001226365532,32,False,True,233,28,74,131,33,142.82832091293355,342,37,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,43,1000043,-62.10001226365572,400,32,291.8999881237745,31,196.39998773634386,32,-62.10001226365572,32,False,True,225,26,75,124,26,147.4480370329121,335,36,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,44,1000044,153.39998886287347,400,29,259.39998925626287,28,216.89998886585258,29,153.39998886287347,29,False,True,79,4,26,49,26,170.24086065543858,238,31,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,45,1000045,-49.70001083910363,400,30,242.79998926520355,28,163.79998916089585,30,-49.70001083910363,30,False,True,178,26,69,83,29,151.41011744880254,308,32,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,46,1000046,-13.100011120735235,400,29,79.89999540746244,12,203.8999892696745,28,-13.100011120735235,29,False,True,193,12,75,106,19,161.0856740310806,296,35,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,47,1000047,-115.7000097885715,400,28,199.29999128878146,24,156.7999902158983,28,-115.7000097885715,28,False,True,240,27,76,137,32,81.88723189278238,352,32,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,48,1000048,-105.20001073926574,400,28,212.79999042749432,25,144.7999892637141,28,-105.20001073926574,28,False,True,234,23,83,128,62,93.15612999963162,336,31,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,49,1000049,-130.50001073926578,400,28,185.99999118447332,23,122.499989262224,28,-130.50001073926578,28,False,True,249,22,98,129,41,117.17729698705234,358,30,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,50,1000050,110.7999874457719,400,33,168.79999234378346,20,260.7999874517315,33,110.7999874457719,33,False,True,113,13,49,51,37,36.94833874383895,227,36,92
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,51,1000051,69.89999579042393,400,11,79.89999655336169,9,79.89999617189252,10,69.89999579042393,11,False,True,0,0,0,0,-1,0.65097774,22,35,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,52,1000052,-105.90001112669596,400,29,231.59999003559372,26,140.09998887628387,29,-105.90001112669596,29,False,True,228,30,71,127,43,161.0856740310806,344,32,88
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,53,1000053,-93.50001073479527,400,28,220.9999900326135,26,149.99998926520425,28,-93.50001073479527,28,False,True,241,16,94,131,23,92.95368785956985,350,32,78
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,54,1000054,-203.60000920742706,400,24,31.89999426007269,15,36.89999117851245,23,-203.60000920742706,24,False,True,270,33,80,157,21,96.82761410237845,370,32,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,55,1000055,-140.900010357797,400,27,-7.400003446638548,9,43.59999156892298,22,-140.900010357797,27,False,True,276,20,95,161,22,184.61562082880744,380,34,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,56,1000056,-87.1000121623266,400,33,231.8999897643926,28,207.39998784065315,33,-87.1000121623266,33,False,True,241,30,81,130,11,89.34227550982818,356,37,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,57,1000057,-71.10001036822702,400,27,202.89999041706344,25,127.39998963475296,27,-71.10001036822702,27,False,True,221,19,70,132,19,184.48317188201355,330,29,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,58,1000058,-171.60001073926554,400,28,106.3999931082133,18,108.3999892637141,28,-171.60001073926554,28,False,True,253,36,82,135,26,96.32140002927012,359,33,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,59,1000059,-0.10000153928992861,400,4,9.899999223649493,2,9.89999884217977,3,-0.10000153928992861,4,False,True,0,0,0,0,-1,0.15435,12,34,78
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,60,1000060,43.599988105893885,400,31,249.59998926371347,28,186.599988105893,31,43.599988105893885,31,False,True,155,14,57,84,23,165.71376055045897,296,33,90
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,61,1000061,175.3999877259117,400,32,302.89998774379467,32,263.89998772740137,32,175.3999877259117,32,False,True,80,4,31,45,23,60.74767553415692,240,34,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,62,1000062,-80.10001226216578,400,32,298.39998774230435,32,178.8999877378337,32,-80.10001226216578,32,False,True,228,28,80,120,75,151.61914341313823,335,34,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,63,1000063,-81.00001150518538,400,30,237.49998965710427,27,187.99998849630427,30,-81.00001150518538,30,False,True,226,23,83,120,19,97.02600739963897,334,34,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,64,1000064,-150.1000111252057,400,29,152.89999157935412,22,134.39998887926413,29,-150.1000111252057,29,False,True,251,32,87,132,38,78.028919048951,361,36,89
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,65,1000065,-124.20001036673666,400,27,151.79999232441213,20,115.79998963773323,27,-124.20001036673666,27,False,True,216,27,83,106,52,147.29235449467487,335,28,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,66,1000066,-73.50001112222645,400,29,271.999988889694,29,162.99998887926327,29,-73.50001112222645,29,False,True,218,21,80,117,54,113.04367039495136,322,30,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,67,1000067,-0.30000154078004865,400,4,9.699999226629757,2,19.699998460710077,4,-0.30000154078004865,4,False,True,0,0,0,0,-1,0.65097774,20,32,80
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,68,1000068,32.79998886287356,400,29,124.29999425262235,15,232.29998887181338,29,32.79998886287356,29,False,True,143,14,55,74,36,78.24839989059427,275,33,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,69,1000069,-92.70001216828706,400,32,212.79998967498568,27,171.29998783171246,32,-92.70001216828706,32,False,True,244,24,95,125,38,117.17729698705234,354,35,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,70,1000070,-89.5000107467164,400,28,200.9999908030035,24,148.4999892547733,28,-89.5000107467164,28,False,True,239,19,83,137,30,93.15612999963162,354,32,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,71,1000071,-10.000011511145793,400,30,239.99998964369317,27,183.99998849034364,30,-10.000011511145793,30,False,True,198,16,66,116,50,138.57028637329458,333,31,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,72,1000072,-150.50000836700093,400,23,188.99999202191847,22,77.49999163597894,23,-150.50000836700093,23,False,True,219,25,79,115,22,219.07821184289494,326,24,79
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,73,1000073,-87.00000846832894,400,22,179.49999231398124,20,110.99999153316088,22,-87.00000846832894,22,False,True,194,15,68,111,39,184.61562082880744,318,26,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,74,1000074,-110.10001150667559,400,30,204.39999118745354,23,64.39999118596398,23,-110.10001150667559,30,False,True,233,29,82,122,47,74.67030601081049,354,37,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,75,1000075,152.39998809248297,400,31,257.89998926371356,28,230.39998809844232,31,152.39998809248297,31,False,True,82,7,30,45,29,51.43169214079121,257,32,89
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,76,1000076,188.299986404179,400,37,149.29999397397077,16,266.299988611043,30,188.299986404179,37,False,True,105,9,39,57,34,57.487424014445835,227,41,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,77,1000077,-19.100012172758156,400,33,230.89999013841177,27,209.39998782724115,33,-19.100012172758156,33,False,True,225,15,86,124,29,147.4480370329121,336,34,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,78,1000078,-69.60001112073545,400,29,250.3999892681839,28,160.89998888075425,29,-69.60001112073545,29,False,True,225,21,75,129,29,134.19825140132102,332,32,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,79,1000079,-53.10001112818587,400,29,230.39999040514246,25,203.3999888718135,29,-53.10001112818587,29,False,True,185,24,68,93,39,156.17196054487547,316,31,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,80,1000080,-37.20001188367573,400,31,283.7999881312251,31,174.29998811781388,31,-37.20001188367573,31,False,True,203,19,80,104,40,125.59244002636507,311,33,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,81,1000081,75.49998971820051,400,27,86.99999626278913,10,214.9999897271401,27,75.49998971820051,27,False,True,95,14,29,52,24,89.34227550982818,229,29,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,82,1000082,-86.20001035481575,400,27,159.79999196380405,21,141.7999896466739,27,-86.20001035481575,27,False,True,245,13,90,142,19,104.92937150661326,355,32,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,83,1000083,32.89998696446427,400,34,270.39998812824507,31,212.39998696893377,34,32.89998696446427,34,False,True,180,17,67,96,25,78.24839989059427,314,38,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,84,1000084,97.89998886883265,400,29,267.39998925626264,28,214.89998887032164,29,97.89998886883265,29,False,True,118,8,38,72,95,239.38011639034949,253,30,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,85,1000085,-53.200000382960354,400,1,-23.200000382959928,1,-33.20000038296007,1,-53.200000382960354,1,False,True,19,1,6,12,11,3.913454260731687,29,37,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,86,1000086,28.39998697042433,400,34,310.8999873638153,33,226.39998697489375,34,28.39998697042433,34,False,True,165,22,60,83,41,134.19825140132102,286,35,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,87,1000087,-63.900011892616526,400,31,287.5999881207943,31,176.09998810887305,31,-63.900011892616526,31,False,True,211,23,83,105,45,133.61078658309557,339,34,89
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,88,1000088,-32.6000122636555,400,32,273.8999885037543,30,190.89998773783404,32,-32.6000122636555,32,False,True,226,18,79,129,58,199.05496602997607,327,35,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,89,1000089,-22.000010748206336,400,28,237.99998964071293,27,143.49998925328327,28,-22.000010748206336,28,False,True,167,18,65,84,30,124.40642194530203,287,29,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,90,1000090,-43.50001301616464,400,34,273.49998813569516,31,171.49998698532502,34,-43.50001301616464,34,False,True,246,24,75,147,25,175.0883536326608,348,37,79
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,91,1000091,-115.50001075416779,400,28,63.999994644522836,14,74.9999908193947,24,-115.50001075416779,28,False,True,264,24,77,163,26,121.36055104731129,369,32,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,92,1000092,-79.50001188516629,400,31,282.4999881282445,31,171.4999881207938,31,-79.50001188516629,31,False,True,228,27,76,125,46,93.15612999963162,333,36,79
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,93,1000093,-102.80001150220589,400,30,251.6999896526339,27,166.69998850077386,30,-102.80001150220589,30,False,True,239,24,90,125,57,151.95197629225385,353,34,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,94,1000094,27.499988871813407,400,29,261.9999892562628,28,186.49998887330264,29,27.499988871813407,29,False,True,157,13,57,87,91,184.61562082880744,284,32,84
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,95,1000095,-154.50001073628533,400,28,220.9999904170635,25,144.99998926371413,28,-154.50001073628533,28,False,True,273,28,88,157,33,71.15418980694949,376,34,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,96,1000096,-31.500013022125877,400,34,308.99998736530483,33,208.9999869793636,34,-31.500013022125877,34,False,True,225,20,86,119,81,179.8332865600076,336,35,82
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,97,1000097,41.39998773336391,400,32,287.39998812675435,31,221.89998773932345,32,41.39998773336391,32,False,True,153,18,54,81,88,85.58558725492672,302,35,79
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,98,1000098,-140.00001149177427,400,30,229.49998928904554,28,154.99998851120543,30,-140.00001149177427,30,False,True,275,25,100,150,12,81.41800495659547,381,32,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,99,1000099,-120.70000988393909,400,26,95.29999424964222,15,134.29999012053085,26,-120.70000988393909,26,False,True,240,20,87,133,28,85.58558725492672,348,31,83
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,100,1000100,22.299987727404393,400,32,183.79999235570466,20,234.29998811185357,31,22.299987727404393,32,False,True,179,22,46,111,86,89.34227550982818,293,35,91
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,101,1000101,-60.50001187622534,400,31,251.9999896615746,27,198.99998812526428,31,-60.50001187622534,31,False,True,241,22,74,145,34,117.17729698705234,350,35,80
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,102,1000102,-112.00001074373603,400,28,232.49999002814315,26,141.99998925626352,28,-112.00001074373603,28,False,True,242,25,79,138,32,117.17729698705234,351,31,85
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,103,1000103,-8.400011508166624,400,30,265.0999888852238,29,195.5999884918327,30,-8.400011508166624,30,False,True,197,17,62,118,51,138.57028637329458,323,31,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,104,1000104,90.99998735934557,400,33,118.9999950259928,13,250.49998888820474,29,90.99998735934557,33,False,True,152,11,49,92,77,67.70131612954029,262,34,79
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,105,1000105,98.9999869719137,400,34,310.9999873593448,33,242.4999869748928,34,98.9999869719137,34,False,True,138,14,46,78,14,170.3815853394498,271,35,81
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,106,1000106,-117.20001036524714,400,27,59.299995395541394,12,68.29999118000285,23,-117.20001036524714,27,False,True,232,25,79,128,30,112.86067873440085,348,32,87
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,107,1000107,-110.50001264363385,400,33,233.99998966455487,27,195.49998735636547,33,-110.50001264363385,33,False,True,246,30,95,121,35,100.95078725164619,361,35,88
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,108,1000108,-124.00001074224586,400,28,140.99999271929295,19,137.49998926520422,28,-124.00001074224586,28,False,True,260,25,81,154,35,129.87199122583777,368,33,86
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,zeroed,109,1000109,-179.10000959634652,400,25,223.39999041408322,25,109.89999040365294,25,-179.10000959634652,25,False,True,259,24,101,134,34,138.40818460503422,365,30,87
