model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,ids_detections,ids_quarantine,ids_patch,ids_monitor,ids_first_step,ids_max_level,ids_increases
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,50,1000050,259.9999869629677,400,34,261.49998888373386,29,269.9999873504023,33,259.9999869629677,34,False,True,20,3,11,6,21,5.831182547234104,241
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,51,1000051,234.99998812079522,400,31,119.99999502450265,13,276.4999881252652,31,234.99998812079522,31,False,True,25,1,12,12,142,10.655053316150076,204
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,52,1000052,210.9999892517943,400,28,240.49998964965366,27,230.99998925179315,28,210.9999892517943,28,False,True,19,3,4,12,26,6.217608687866105,237
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,53,1000053,209.99998925775475,400,28,229.9999904125931,25,229.99998926073386,28,209.99998925775475,28,False,True,27,0,11,16,47,9.861629985039235,254
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,54,1000054,122.99999078214353,400,24,158.99999195486333,21,142.9999907836325,24,122.99999078214353,24,False,True,52,7,13,32,27,22.19491992695908,282
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,55,1000055,185.9999896377344,400,27,200.49999042302397,25,205.9999896407135,27,185.9999896377344,27,False,True,31,1,16,14,28,15.99858546073392,266
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,56,1000056,253.99998745768644,400,33,302.9999877527355,32,273.9999874576904,33,253.99998745768644,33,False,True,27,2,9,16,47,10.655053316150076,256
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,57,1000057,216.99998963177387,400,27,252.49998964518326,27,236.99998963326286,27,216.99998963177387,27,False,True,11,0,5,6,38,6.217608687866105,242
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,58,1000058,155.4999892622251,400,28,128.49999271780283,19,175.99998926520422,28,155.4999892622251,28,False,True,52,7,18,27,32,17.971813751519242,282
pendhrl_c0_seed1_final,../scenarios/corp_100hosts_dynamic.v2.yaml,only_recover_or_replan,59,1000059,266.4999873533809,400,33,109.99999540895234,12,231.99998964816376,27,266.4999873533809,33,False,True,11,2,6,3,102,3.790508837844758,219
