model,scenario,condition,episode_idx,seed,episode_return,episode_len,captured,reward_at_100,captured_at_100,reward_at_200,captured_at_200,reward_at_400,captured_at_400,terminal_action,hit_step_limit,ids_detections,ids_quarantine,ids_patch,ids_monitor,ids_first_step,ids_max_level,ids_increases,n_sensitive,n_hosts
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,46,1000046,249.9999888777688,400,29,249.99999003559373,26,269.9999888777716,29,249.9999888777688,29,False,True,0,0,0,0,-1,0.0,0,35,83
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,47,1000047,239.99998925924106,400,28,269.9999892666938,28,259.99998925924103,28,239.99998925924106,28,False,True,0,0,0,0,-1,0.0,0,32,86
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,48,1000048,239.99998926073118,400,28,259.9999896496536,27,259.9999892622213,28,239.99998926073118,28,False,True,0,0,0,0,-1,0.0,0,31,81
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,49,1000049,239.99998925626102,400,28,249.99999003410363,26,259.99998926222145,28,239.99998925626102,28,False,True,0,0,0,0,-1,0.0,0,30,81
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,50,1000050,299.99998696743836,400,34,239.999990424514,25,319.999986968933,34,299.99998696743836,34,False,True,0,0,0,0,-1,0.0,0,36,92
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,51,1000051,269.99998812079104,400,31,109.99999540895263,12,239.99999004900536,26,269.99998812079104,31,False,True,0,0,0,0,-1,0.0,0,35,82
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,52,1000052,249.99998887180814,400,29,259.99998964965357,27,269.99998887181096,29,249.99998887180814,29,False,True,0,0,0,0,-1,0.0,0,32,88
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,53,1000053,239.99998926371106,400,28,269.99998927116377,28,259.99998926371103,28,239.99998926371106,28,False,True,0,0,0,0,-1,0.0,0,32,78
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,54,1000054,199.99999079108423,400,24,219.99999118596335,23,219.99999079406334,24,199.99999079108423,24,False,True,0,0,0,0,-1,0.0,0,32,81
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,55,1000055,229.9999896392245,400,27,169.9999931067232,18,249.99998964220362,27,229.9999896392245,27,False,True,0,0,0,0,-1,0.0,0,34,83
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,56,1000056,289.9999873593383,400,33,309.9999877542257,32,309.99998736083296,33,289.9999873593383,33,False,True,0,0,0,0,-1,0.0,0,37,82
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,57,1000057,229.99998963028278,400,27,259.99998964518323,27,249.99998963624213,27,229.99998963028278,27,False,True,0,0,0,0,-1,0.0,0,29,83
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,58,1000058,239.89998926073326,400,28,149.99999387711324,16,259.99998926669366,28,239.89998926073326,28,False,True,0,0,0,0,-1,0.0,0,33,83
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,59,1000059,289.99998735338096,400,33,89.99999617040152,10,219.9999907925728,24,289.99998735338096,33,False,True,0,0,0,0,-1,0.0,0,34,78
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,60,1000060,269.9999881058865,400,31,279.99998887777326,29,289.9999881073811,31,269.9999881058865,31,False,True,0,0,0,0,-1,0.0,0,33,90
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,61,1000061,279.99998772739673,400,32,299.9999881178138,31,299.99998772889137,32,279.99998772739673,32,False,True,0,0,0,0,-1,0.0,0,34,83
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,62,1000062,279.99998773484697,400,32,309.99998774230426,32,299.9999877378317,32,279.99998773484697,32,False,True,0,0,0,0,-1,0.0,0,34,82
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,63,1000063,259.99998849480676,400,30,269.99998926371336,28,279.9999884963014,30,259.99998849480676,30,False,True,0,0,0,0,-1,0.0,0,34,83
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,64,1000064,249.9999888747891,400,29,209.99999157786402,22,269.99998887628203,29,249.9999888747891,29,False,True,0,0,0,0,-1,0.0,0,36,89
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,65,1000065,229.9999896377337,400,27,199.99999193698193,21,249.9999896407128,27,229.9999896377337,27,False,True,0,0,0,0,-1,0.0,0,28,82
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,66,1000066,249.9999888762782,400,29,269.99998926520345,28,269.9999888792612,29,249.9999888762782,29,False,True,0,0,0,0,-1,0.0,0,30,82
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,67,1000067,249.99998887628487,400,29,119.99999501705193,13,229.99999040961328,25,249.99998887628487,29,False,True,0,0,0,0,-1,0.0,0,32,80
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,68,1000068,249.9999888643588,400,29,189.9999923214318,20,269.9999888643616,29,249.9999888643588,29,False,True,0,0,0,0,-1,0.0,0,33,87
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,69,1000069,279.99998773484776,400,32,269.9999892801046,28,299.9999877378325,32,279.99998773484776,32,False,True,0,0,0,0,-1,0.0,0,35,86
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,70,1000070,239.99998925328111,400,28,219.99999118149302,23,259.9999892547712,28,239.99998925328111,28,False,True,0,0,0,0,-1,0.0,0,32,87
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,71,1000071,259.9999884903365,400,30,259.9999896407128,27,279.9999884918311,30,259.9999884903365,30,False,True,0,0,0,0,-1,0.0,0,31,86
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,72,1000072,189.99999115616268,400,23,219.99999116808195,23,209.99999115765166,23,189.99999115616268,23,False,True,0,0,0,0,-1,0.0,0,24,79
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,73,1000073,179.99999152869165,400,22,189.99999230951087,20,199.99999153167076,22,179.99999152869165,22,False,True,0,0,0,0,-1,0.0,0,26,84
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,74,1000074,259.9999885037482,400,30,239.99999042302395,25,279.99998850524287,30,259.9999885037482,30,False,True,0,0,0,0,-1,0.0,0,37,83
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,75,1000075,269.9999881058862,400,31,289.9999884963033,30,289.99998810738083,31,269.9999881058862,31,False,True,0,0,0,0,-1,0.0,0,32,89
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,76,1000076,329.99998583196907,400,37,349.9999862179159,36,349.9999858334637,37,329.99998583196907,37,False,True,0,0,0,0,-1,0.0,0,41,84
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,77,1000077,289.99998735337755,400,33,309.99998773932435,32,309.9999873533821,33,289.99998735337755,33,False,True,0,0,0,0,-1,0.0,0,34,87
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,78,1000078,249.9999888777684,400,29,259.99998964816336,27,269.9999888807514,29,249.9999888777684,29,False,True,0,0,0,0,-1,0.0,0,32,81
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,79,1000079,249.99998887180757,400,29,279.99998887628294,29,269.9999888718104,29,249.99998887180757,29,False,True,0,0,0,0,-1,0.0,0,31,86
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,80,1000080,269.9999881178072,400,31,289.9999885052441,30,289.99998811930186,31,269.9999881178072,31,False,True,0,0,0,0,-1,0.0,0,33,81
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,81,1000081,229.9999896228329,400,27,219.99999116510168,23,249.99998962283178,27,229.9999896228329,27,False,True,0,0,0,0,-1,0.0,0,29,85
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,82,1000082,229.99998964369482,400,27,219.9999911874535,23,249.99998964369368,27,229.99998964369482,27,False,True,0,0,0,0,-1,0.0,0,32,83
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,83,1000083,299.99998696892806,400,34,299.9999881282449,31,319.9999869719128,34,299.99998696892806,34,False,True,0,0,0,0,-1,0.0,0,38,87
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,84,1000084,249.9999888673373,400,29,269.99998925477246,28,269.9999888688302,29,249.9999888673373,29,False,True,0,0,0,0,-1,0.0,0,30,85
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,85,1000085,279.99998773931884,400,32,249.99999005496528,26,299.9999877393234,32,279.99998773931884,32,False,True,0,0,0,0,-1,0.0,0,37,84
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,86,1000086,299.9999869704177,400,34,329.99998698085517,34,319.99998697340243,34,299.9999869704177,34,False,True,0,0,0,0,-1,0.0,0,35,84
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,87,1000087,269.9999881088668,400,31,299.9999881282448,31,289.9999881103614,31,269.9999881088668,31,False,True,0,0,0,0,-1,0.0,0,34,89
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,88,1000088,279.9999877363374,400,32,299.9999881237743,31,299.99998773634195,32,279.9999877363374,32,False,True,0,0,0,0,-1,0.0,0,35,84
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,89,1000089,239.99998925328046,400,28,269.99998926371336,28,259.99998925328043,28,239.99998925328046,28,False,True,0,0,0,0,-1,0.0,0,29,82
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,90,1000090,299.99998697935894,400,34,309.9999877586962,32,319.99998698383376,34,299.99998697935894,34,False,True,0,0,0,0,-1,0.0,0,37,79
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,91,1000091,239.99998926818446,400,28,89.99999616742173,10,259.9999892741448,28,239.99998926818446,28,False,True,0,0,0,0,-1,0.0,0,32,84
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,92,1000092,269.9999881118467,400,31,289.9999885112043,30,279.9999885052417,30,269.9999881118467,31,False,True,0,0,0,0,-1,0.0,0,36,79
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,93,1000093,259.99998849778683,400,30,289.9999885082243,30,279.99998849928147,30,259.99998849778683,30,False,True,0,0,0,0,-1,0.0,0,34,85
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,94,1000094,249.9999888703177,400,29,269.99998925924297,28,269.9999888733007,29,249.9999888703177,29,False,True,0,0,0,0,-1,0.0,0,32,84
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,95,1000095,239.9999892622219,400,28,239.9999904185536,25,259.999989263712,28,239.9999892622219,28,False,True,0,0,0,0,-1,0.0,0,34,86
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,96,1000096,299.9999869763779,400,34,329.9999869868154,34,319.99998697936263,34,299.9999869763779,34,False,True,0,0,0,0,-1,0.0,0,35,82
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,97,1000097,279.9999877408078,400,32,299.9999881282447,31,299.99998774230244,32,279.9999877408078,32,False,True,0,0,0,0,-1,0.0,0,35,79
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,98,1000098,259.99998850821765,400,30,279.9999889045951,29,279.9999885112024,30,259.99998850821765,30,False,True,0,0,0,0,-1,0.0,0,32,81
pendhrl_c0_seed1_final,../scenarios/variants/corp_100hosts_dynamic__no_ids.v2.yaml,no_ids_variant,99,1000099,219.9999900221843,400,26,139.9999942481521,15,239.9999900236733,26,219.9999900221843,26,False,True,0,0,0,0,-1,0.0,0,31,83
